ptf_id,lat,lon,Variable_id,Variable_nameShort,Variable_firstMeasured,Variable_lastMeasured,time_delta,Variable_name,Variable_canonicalUnit,Variable_description,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
485889.0,18.0002,118.5012,3.0,SUB_PRESS,2007-09-06T21:47:07,2015-10-18T15:53:11,2963.754212962963,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,116.09226851851852,188.87819444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485889.0,18.0002,118.5012,3.0,SUB_PRESS,2007-09-06T21:47:07,2015-10-18T15:53:11,2963.754212962963,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,116.09226851851852,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485889.0,18.0002,118.5012,31.0,SUB_T,2007-09-06T21:47:07,2015-10-18T15:53:11,2963.754212962963,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,116.09226851851852,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,1.0,SUB_SAL,2007-10-16T02:38:27,2015-08-31T23:56:23,2876.887453703704,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,76.88995370370371,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,1.0,SUB_SAL,2007-10-16T02:38:27,2015-08-31T23:56:23,2876.887453703704,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,76.88995370370371,32.036145833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,1.0,SUB_SAL,2007-10-16T02:38:27,2008-02-02T00:52:04,108.9261226851852,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,76.88995370370371,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,1.0,SUB_SAL,2007-10-16T02:38:27,2008-02-02T00:52:04,108.9261226851852,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,76.88995370370371,32.036145833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,3.0,SUB_PRESS,2007-10-16T02:38:27,2008-02-02T00:52:04,108.9261226851852,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,76.88995370370371,32.036145833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,31.0,SUB_T,2007-10-16T02:38:27,2015-08-31T23:56:23,2876.887453703704,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,76.88995370370371,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,31.0,SUB_T,2007-10-16T02:38:27,2015-08-31T23:56:23,2876.887453703704,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,76.88995370370371,32.036145833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,31.0,SUB_T,2007-10-16T02:38:27,2008-02-02T00:52:04,108.9261226851852,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,76.88995370370371,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485971.0,11.5,112.0,31.0,SUB_T,2007-10-16T02:38:27,2008-02-02T00:52:04,108.9261226851852,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,76.88995370370371,32.036145833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485972.0,20.5002,119.9989,1.0,SUB_SAL,2007-09-06T06:55:39,2015-10-18T15:53:11,2964.373287037037,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,116.7113425925926,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485972.0,20.5002,119.9989,3.0,SUB_PRESS,2007-09-06T06:55:39,2008-10-23T05:54:14,412.957349537037,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,116.7113425925926,296.2459837962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485972.0,20.5002,119.9989,3.0,SUB_PRESS,2007-09-06T06:55:39,2008-10-23T05:54:14,412.957349537037,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,116.7113425925926,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485972.0,20.5002,119.9989,3.0,SUB_PRESS,2007-09-06T06:55:39,2015-10-18T15:53:11,2964.373287037037,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,116.7113425925926,296.2459837962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485972.0,20.5002,119.9989,3.0,SUB_PRESS,2007-09-06T06:55:39,2015-10-18T15:53:11,2964.373287037037,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,116.7113425925926,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485972.0,20.5002,119.9989,31.0,SUB_T,2007-09-06T06:55:39,2015-10-18T15:53:11,2964.373287037037,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,116.7113425925926,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486609.0,8.049,120.955,1.0,SUB_SAL,2007-07-15T00:40:09,2015-10-18T15:53:11,3017.6340509259257,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,169.9721064814815,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486609.0,8.049,120.955,3.0,SUB_PRESS,2007-07-15T00:40:09,2007-11-20T23:55:50,128.96922453703704,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,128.96922453703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486609.0,8.049,120.955,3.0,SUB_PRESS,2007-07-15T00:40:09,2007-11-20T23:55:50,128.96922453703704,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,169.9721064814815,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486609.0,8.049,120.955,3.0,SUB_PRESS,2007-07-15T00:40:09,2015-10-18T15:53:11,3017.6340509259257,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,128.96922453703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
